tweet_id,tweet
1212377799476040000,ከምርጫ 2012 ማግስት ጥምር መንግስት ተመስርቶ ጃዋር መሀመድ የመከላከያ  ሚንስተር ቢሆንስ ???
1212378189680560000,ይህ ወቅት፡ ኢትዮጵያን ካጋጠሟት ብዙ ፈታኝ ወቅቶች ኣንዱ ነው፡፡ በውስጡ እያለፍን ስለሆነ ያስፈራል፡፡ የኢትዮጵያን ታላቅነት ተረት ነው ብለህ ካላሰብክ በስተቀር፡ ሀ… 
1212378434753760000,የምን ፍቃድ??? ከማን??? ግራ የሚያጋባ ነገር ነው።
1212378778573400000,ፕሬዚዳንቴ !! ????❤  የእኔ እናት?? 
1212379604771590000,በሁሉም  አካባቢ  ውይይቱ  ይቀጥል ::ብልጵግና   ይበልጵግ::
1212379974860260000,በአንድ ሳምንት ጊዜ ወስጥ አራት ሚሊየን ብር የሚጠጋ ዋጋ ያለቸው የኮንትሮባንድ እቃዎች መያዙን የገቢዎች ሚኒስቴር አስታወቀ ኢትዮ ኤፍ ኤም 107.8… 
1212380165998860000,የብልፅግና ፓርቲ እና የአዲስ አበባ የንግድ ማህበረሰብ ውይይት 
1212380246785320000,የደንቢ ዶሎ እና የወለጋ ዩኒቨርሲቲዎች ማስጠንቀቂያ
1212380312824610000,ለኢትዮጵያ ፌዴራላዊ አንድነት ትብብር
1212380362019670000,ኢትዮ ቴሌኮም ድጋፍ ለዩኒቨርሲቲ ተማሪዎች
1212380428214190000,የኮሌራ ክትባት ዘመቻ በደቡብ
1212380513920570000,ጓደኛዬ ኢብራሂም ቢያይህ «አንተን የጨቆኑህ ‹አልተጨቆንኩም› ብለህ እስክታምን ድረስ ነው› ብሎ ይገረምብህ ነበር! ??   የመብት መገፈፍ ምን እንደሆነ ካለመረዳት የመነጨ ነው ችግርህ! ይመችህ!
1212380545629480000,ደስ ይላል ። ግን ልጃችን በተጠነሰሰ ሴራ በእስር አታሰቃዩት ጥበቃ ሊደረግለት ሲገባ እስር በፍፁም። 
1212380550209690000,የ5ኛ ሳምንት የኢትዮጵያ ፕሪምየር ሊግ ዐበይት ጉዳዮች 
1212381395085150000,በጊምቢ ወረዳ በተሽከርካሪ አደጋ የ13 ሰዎች ህይወት አለፈ!  በምዕራብ ወለጋ ዞን ጊምቢ ወረዳ ዛሬ ከረፋዱ አምስት ሰዓት አካባቢ በደረሰ የተሽከርካሪ አደጋ የ13 ሰዎች ሕይወት ማለ… 
1212381536009510000,የኢትዮጵያ ግብርና ያሉበትን መሰናክሎች እንዴት ይለፋቸው? 
1212381540208040000,ሙስሊሙ ፡ የራሱ ፡ ሚዲያ ፡ ተቋም ፡ ያስፈልገዋል ፡ የሙስሊም ፡ ያልሆኑ ፡ ሚዲያዎች ፡ ከጀርባቸው ፡ ማህበር ፡ እርኩሳን ፡ ነው ፡ የሚመራቸው ፡ ለዚህ ፡ ነው ፡ የራሳችን  ፡… 
1212381703240640000,በአሰላ አረንጓዴ ስታዲየም የሚካሄደው የኢትዮጵያ ታዳጊዎች አትሌቲክስ ሻምፒዮና እንደቀጠለ ነው 
1212381813945070000,ሥለራሳቹ አውሩ እንጂ  ሰው ብሎ ማለት የራሱን ቀዳዳ የሸፈነ ነውና ??
1212382034045420000,??  ተሞኝተን አይደለም ምናመልክህ ኢየሱሰ ኢየሱስ የምንልህ በደንብ ገብቶናል አንዴ ፍቅርህ ልንርቅ እኛ አንችልም ከእቅፍህ! ?? ተሞኝቼ አይደለም የማመልክህ ኢየሱስ ኢየሱስ ሁሌ ምልህ… 
1212382051208450000,ETHIOPIA ll በ 50 ሺህ ብር እና በ 1 ወር ጊዜ ውስጥ የተሰራችው መኪና ታርጋ ሊወጣላት ነው! 
1212382305987240000,ታህሳስ 21፣2012/ ስራ ላይ የነበረው የብሔራዊ ደህንነት እና የውጭ ግንኙነት ፖሊሲ የሀገሪቱን ወቅታዊ ሁኔታ ከግምት ያስገባ የብሔራዊ ደህንነት ፖሊስ እንዲሆን እየተሰራ ነው መባሉ… 
1212382496106660000,ታህሳስ 21፣ 2012/ በተሻሻለው የኤክሳይዝ ታክስ ሙሉ በሙሉ ከታክስ ነፃ የተደረጉና ከፍተኛ የዋጋ ቅናሽ ይኖራቸዋል ተብለው የሚጠበቁ ምርቶች መኖራቸው ተነገረ 
1212382670245640000,ስንታየሁም ሆነ ኤልያስ ፓርላማ ለመግባት ምን ያንሳቸዋል??? ደግሞ ሁለት ሰው ብቻ ይዞ ፓርቲ ይመሰረታል ያለህ ማነው? መቸም በእስክንድር ላይ በየምክኒያቱ ዱላ የማ… 
1212382851880100000,በክልሉ የልማት ፕሮጀክቶች ላይ የሚታየውን ስርቆት ለመከላከል «የኢንድስትሪ ፖሊስ» በመተግበር ላይ መሆኑን የክልሉ ፖሊስ ኮሚሽን ገለጸ 
1212382960508380000,በአማራ ክልል ከአምስት ሚሊዮን ሄክታር በላይ ሊጠበቅ የሚገባው የተፈጥሮ አካባቢ መኖሩን የአካባቢ፣ ደንና ዱር እንስሳት ጥበቃና ልማት ባለስልጣን ጠቆመ 
1212382962546820000,እራስን መሸወድ መጨረሻው መራራ ስለሆነሁሉም ሰው ቢቻል ለራሱ ታማኝ ይሁን  መሆን የፈለግነውን ለመሆን መጀመሪያመንገዱን አሳምሮ ማወቅ ባይቻልም አቅጣጫ ማስመር ያስፈልጋል ቀናቶችሲወፍ… 
1212383123905960000,‹‹ይህንን እንዳደርግ ሙያዬ ያስገድደኛል፤ ቤተሰቦቼም ሲያሳድጉኝ ያስተማሩኝ ይህንን ነው›› የኤቲ ኤም ማሽን አዘግይቶ የከፈለውን 4 ሺህ ብር ለባለ ቤቱ ያስረከበው ወጣት 
1212383315598200000,የአማራ ክልል ገቢዎች ቢሮ በአምስት ወራት ውስጥ 5 ነጥብ 5 ቢሊየን ብር ገቢ ሰበሰበ 
1212383411547060000,ባለስልጣኑ የቆጣሪ ጥራት ችግርና ግምታዊ አሞላልን ማስቀረት የሚያስችለውን ዘመናዊ የቆጣሪ ንባብ ስርዓት ተግባራዊ ማድረግ ጀመረ 
1212383464483430000,ጌታ ሆይ በመንጋ ተሰብስበው ነው የበሉት በለኝ። ????
1212383487141040000,የኢትዮጵያ ዳያስፖራ ትረስት ፈንድ 22 ፕሮጀክት መለየቱን ገለፀ 
1212383748701990000,የፕሮጀክት ፕሮፖዛል ግምገማ ፪  ከጠዋት አንስቶ በተከናወነው መርሀግብር  በስራ ዕድል ፈጠራ፣ ችግር ፈቺ ምርምር እና ገቢ ማመንጨት ላይ ያተኮሩ 14 ፕሮፖዛሎች ቀርበው ገለፃ ተሰጥቶ… 
1212383953606320000,የሶማሌ እና አፋር ህዝቦችን ግንኙነት ለማጠናከር ሲካሄድ የቆው የምክክር መድረክ ተጠናቀቀ 
1212384263938670000,የምግብ ትዕዛዝ ለገና ከፈለጋችሁ ይዘዙን ተብላችኋል።
1212384264152600000,መንግስት በግልፅ ተነጋግሮ ካላረመው ኢትዮጵያ ከባድ የፀጥታ አደጋ ያሰጋታል  ********************** ጉዳያችን GUDAYACHN    ታሕሳስ 22/2012 ዓም (ጃንዋሪ 1/… 
1212384275926050000,በኤክሳይዝ ታክስ ሰበብ የታየው የዋጋ ንረት መነሻው የተዛባ የገበያ ሥርዓት ነው ሲል መንግሥት አስተባበለ 
1212384423531950000,የሕወሓት ጠቅላላ ጉባዔ በኢሕአዴግ አባል ፓርቲዎች ውህደትና በሌሎች ጉዳዮች ላይ ለመወሰን በሳምንቱ መጨረሻ ይሰበሰባል 
1212384450128020000,ለኢትዮጵያ ከ20 ዓመት በታች ሴቶች ብሔራዊ ቡድን 23 ተጫዋቾች ጥሪ ተደረገላቸው 
1212384493123840000,በድሬዳዋ ዩኒቨርሲቲ የተከሰተው ችግር በሌሎች ዩኒቨርሲቲዎች ውጥረት መፍጠሩ ተገለጸ 
1212384544378230000,እሄን መገንዘብ ትችላለሽ? 
1212384548383840000,ክቡር ከንቲባችን ጥቆማችንን ሳይንቁ ሊወስዱት ያለው እርምጃ ሊድንቅ ይገባዋል! My mayor! 
1212384578410820000,በሰኔ 15 ከፍተኛ የመንግሥት ባለሥልጣናት ግድያ ተጠርጣሪ ተከሳሾች ላይ ብይን ተሰጠ 
1212384677845230000,ለብሔራዊ የኢኮኖሚ አማካሪ ምክር ቤት ገለልተኛ ዕጩ አባላት ለመቀበል ጥሪ ቀረበ 
1212384801338130000,በየቀኑ ልብን የሚሠብር የሰው ሞት! ወይ ኃጢአታችን ከልክ አልፏል ወይ እዚህ ሀገር የገባ ደም የጠማው ጋኔን አለ! ንስሀ እና ፀሎቱ ነው የሚያዋጣን! በእግዜር ፊት መንበርከክ! ??????… 
1212384897597350000,ግልጽነት የሚሹት የፀጥታ ተቋማት ማሻሻያ ሥራዎች 
1212384978484500000,የፕሮፌሰር ብርሃኑ መልስ ለአዳማ ከተማ ነዋሪዎች፡፡  
1212385213915040000,Ethiopia ፖለቲካ የሀይል አሰላለፍ እና ማን ከማን ጋር እየተወዳጀ እና እየተጣላ እንደሆነ ግራ ነው የሚያጋባው?????♂️ 
1212385346484360000,ደውላችሁ ከማደርገው ነገር ማቋረጣችሁ ሳያንስ፣ አስሬ ምንድነው ድምፅህ... ተኝተህ ነበር እንዴ? ብላችሁ አትጠይቁኝ! ቶሎ ወደ ነጥባችሁ!
1212385532828930000,የሀገራችን የቀረጥ ፓሊሲ አርቃቂዎች ሆይ  ከዘይትና ስኳር ያልተገባ ታክስ ከምትጥሉ ከሲኖ ትራክ ላይ ጫን ያለ የታክስ ብትጥሉ በምድር ከሠዎች በሰማይ ከፈጣሪ ክብር ይሰጣችኋልና አስቡበት !!
1212385647626980000,የተሽከርካሪ አስመጪዎች በኤክሳይዝ ታክስ ረቂቅ ላይ አቤቱታ አሰሙ 
1212385757207430000,የኢትዮጵያ መድን ድርጅት ለኢትዮ ጂቡቲ የምድር ባቡር ከ95 ሚሊዮን ብር በላይ ካሳ ከፈለ 
1212385794490540000,ህወሀት ነግሶበት የነበርው ብሄር ብሄረሰቦች እንግዳ አስተሳሰብ የልሂቃን የስልጣን ጥማት ማርኪያ መሳሪይ እንጂ ለደሀው ያተረፈው/የሚያተርፈው የለም::ተረኝነት በላተኝነት!
1212385954868140000,ስኳርና ዘይት ላይ ሳይቀር ኤክሳይዝ ልጨምር ነው ብለህ አውጀህ ስታበቃ ድሮም በንግድ ውድድር ሳይሆን በነጋዴ ምክክር የሚመራውን ገበያ የተዛባ ብለህ ትጠራለህ 
1212386527205970000,ብሔራዊ ባንክ የገንዘብ እጥረት የገጠማቸው ባንኮች የሚበደሩት ገንዘብ በጨረታ አቀረበ 
1212386621640840000,እኔ እምልህ ሞጣ ሞጣ ብለህ ልትምት እኮ ነው? ትንሽ እረፍት አድርግ! በእንደ አንተ ዓይነቱ ቀሽም መጠላትን መወገዝን መገደልን ለምደነዋል! አዲስ ነገር አይመጣም ስትጮህ ብትውል!
1212386631463980000,የአገር ውስጥ ምርቶች ብቻ የሚቀርቡበት መድረክ 
1212386647574270000,በኦሮሚያ ክልል ምዕራብ ወለጋ ዞን ጊዳሚ ወረዳ በደረሰ የመኪና አደጋ 12 ሰዎች ሞቱ (ኤፍ ቢ ሲ) 
1212386689345300000,መታመን በሰማይ አምላክ ብቻ 
1212386754277380000,የአማራ ክልል መንግስት የመጅሊስን 5 ጥያቄዎች ሳይመልስ፤ የተሰጠውን ቀነ ገደብ አሁን 12:00 ሰዓት ላይ አጠናቀቀ።  መጅሊስ ምን ይል ይሆን?!   በጉጉት እንጠብቃለን።
1212386818072690000,ባለፈው አንድ አመት ውስጥ ሚዲያዎች ግጭቶችን  እንዴት ዘገቡ?   
1212386844089970000,አሁን በደረሰን መረጃ  የአዲስ አበባ ባለ አደራው ምክር ቤት ሰብሳቢ፣ የሰብአዊ መብት ተሟጋች እና ጋዜጠኛ እስክንድር ነጋ አሁን በሰላም ምሳውን በልቷል።  ስንታየሁ ቸኮል ??
1212387565514430000,ወረዳ በተሽከርካሪ አደጋ የ13 ሰዎች ህይወት አለፈ!  በምዕራብ ወለጋ ዞን ጊምቢ ወረዳ ዛሬ ከረፋዱ አምስት ሰዓት አካባቢ በደረሰ የተሽከርካሪ አደጋ የ13 ሰዎች ሕይወት ማለፉን ፖሊስ…
1212387807332840000,የኢትዮጵያ ሙስሊም ታሪካዊ ጠላት ማንነው?
1212387808679220000,እንዴ እምቧእ ያደግኩበት ዘፈንኮ ነው። አስታየቴ ደግሞ ዘፈኑ ላይ አልነብረም። አሁን ህንፃን ለማናደድ አጀንደው ያነሳሽው። በስማም
1212387983049080000,ጥላዬ እስቲ ለለውጥ ዝም በል። አይዞሕ ሁሉን ነገር አዎቂ መሆን የለብሕም። አለማወቅ ድክመት አይደለም።
1212388002837730000,ሳዝን አልውልም: ሳላውቅ ማደሬን የኔ ነው በቃ : አልሰጥም ዛሬን ::
1212388427611750000,Wait what is going on here!  ሰልፉ ምነው አቤት ጥበብ???? ሰልፍ ያላከበሩ ነው ህግ እና ደንምብ እሚያከብሩት?  አይይይይ የብሽሽቅ ቦለቲካ:  ደሞ ክልል ሰላም ካልሆ… 
1212388737969200000,አባ!የምዕራባዊን ፡ አዲስ ፡ ዓመትኮ ነው። 
1212389339377940000,ኧረ! አምላኬ ምንድ ነው ነገሩ ልጆችህ አለቁ ዛሬስ ሳይማሩ።  በመኪና አደጋና በነውጠኞች ህይወትቅቸውን ላጡ ተማሪዎች
1212389355509210000,የ እውነት ይሄ በጣም ነው የሚያሳዝነው 
1212389792475960000,ይሄ ጥናት በቶሞካ ቡና ስፖንሰር የተደረገ ነው?? 
1212389820540040000,የ ሰው ህይወት ቀልድ ሆነ በቃ
1212389892015230000,Marco Reus እና ሚስቱ ቡዳ እንዳይበላት ብለው ነው የልጃቸውን ፎቶ post የማያደርጉት? 
1212389988337360000,የደብተራ ስነ ልቦና ተሸካሚዎች ማህበር ሊቋቋም ነው ወደ እኔ አትምጡ ብሏል!! ሙሐጅሩ መሃመድ አቡ ከውሰር መልክትህን አድርሻለሁ!!
1212390298443240000,አመሰግናለሁ!
1212390313412760000,ባህር ዳር የድሃ ምግብ አሳ ሲሆን አአ ደሞ ሃሳብ ነው በውቀቱ ስዮም  እውነት  ለመናገር  አሳ እንደ ብስኩት መንገድ ዳር እየተጠበሰ ሲሸጥ ባህር ዳር  አይቼ… 
1212390531587810000,እንደምንክረምሽ ኢትዮጵያ ወላጆች ልጆቻቸውን ይማሩልኝ ብለው ሰደው አስከሬናቸውን የሚረከቡበት አገር በእኛ ጊዜ ይደረግ የነበረው የቡድንጠብ ከጡጫናእርግጫ ያለፈ… 
1212390541058430000,ኢፌድሪ መሬት ባንክና ልማት ኮርፖሬሽን ዓላማ 2፡    የፈደራል መንግስት መስሪያ ቤቶችና የልማት ድርጅቶች ስር የሚገኙ ይዞታዎችን አንድ በአንድ መቁጠር እና ካርታ እንዲኖራቸው ማድረ… 
1212390590291290000,የማህብረሰቡን ጥቆማን የምታስተናግዱብት ግልፅ የሆነ የፌስቡክ ፔጅ ወይም ትዊተር አካውንት ቢኖራቹ ጥ… 
1212390725108850000,ዛሬም በዚህ ዘመን ከ75 ሚሊዮን በላይ የሀገራችን ህዝብ ንሮው ይሄው ነው! ተረስተዋል
1212391251410070000,አዲስ አበባ ዋካንዳ ናት እንዴ?! ልብ ወለድ ከተማ? የነዋሪዎችዎም የኢትዮጵያውያን ሁሉ ናት! አደራ የተሰጠው የለም::ህዝብ የሚወስነውን ያውቃል::አዲስ አበባ የጏሳ ፖለቲካ ሰለባ አ… 
1212391329654880000,መፈራት ያለብህ አንተ ብቻ መወደስ ያለብህ አንተ ብቻ እልሃለው ዛሬም እኔም ቆሜ አንተው በሰጠኸኝ ዘመንና ቅኔ ልዑል ሆይ ማደሪያህ ይባረክ  ??????
1212391881763690000,ሀገር ወገን አንደለለዉ ወጣቱን በከፍተኛ እንግልትና ሰቆቃ እያሰቃየዉ ያለውን ይህን አሰከፊ ሰርአት ምን ይሉታል:: መነሻዉ ቅጥ ያጣዉ… 
1212392964942640000,ዕለት ዕለት አስደንጋጭ እየሆነ የመጣው አሰቃቂው የትራፊክ አደጋ መፍትሄው ምንድን ነው?  ወጥቶ በሠላም መግባት ህልም እየሆነ እኮ ነው  በቀን በቀን የሚሞቱን ወገኖቻችን ብዛት ጆሮን ጭው የሚያደርግ ነው።
1212392984207090000,የጨዋታ ቀን  አርሴናል vs ማ ዩናይትድ ቦታዉ Emirates ሰአት 23:00 አርቴታ ዛሬ በፕሪሜሊግ 3ኛ ጨዋታዉን ያረጋል በ2ጨዋታ አንድ አቻ አንድ ሽንፈት አስተናግዳል ዛሬ ወደ አ… 
1212393190331960000,ኃጢያታችንን ብንናዘዝ ኃጢአታችንን ይቅር ካለን ከክፉም ሁሉ ያነጻናል እርሱ (ኢየሱስ ክርስቶስ) ታማኝ እና ትክክለኛ ነው። 1 ጁዋን 1 -9 ?? ??
1212393437103710000,ለ 86 ንፁሃን የህይወት መጥፋት ምክንያት የሆነው ግለሰብ በይፋ የኦፌኮ ፓርቲ አባል መሆኑ 
1212393598039270000,እኔም እሱን ብዬ ነው
1212393023528670000,የሞት ዜና የውሻ ሞት እንኳን የማያስደነግጥበት ዘመን ላይ ደረስን ማለት ነው። ተረግምናል!
1212393830139530000,ግቢ የሸሹት ሞት መንገድ ላይ አገኛቸው?! ??????  ኧረ የመፍትሄ ያለህ!!!  እስከመቼ ሟቾች ቁጥር ብቻ እየሆኑ እንዘልቃለን?  ዘላቂ መፍትሄ የሚኖረው መቼ ነው? 
1212394049426070000,እሱም ይሄን ብሎ
1212394398211830000,ሲያናድዱ መስራት ያለባቸው አንገብጋቢ ጉዳይ ሲከብዳቸው ተራ ተራውን ያወሩናል እንዴ?  አቅጣጫ ያስቀየሩ መስሏቸው የአቅማቸውን ልክ እያሳዩን ነው
1212394492877300000,እንዲህ ቅጥ ያጣ ፣ እሰሩ ማፍረስ ዓይነት አስተዳደር ?!?! አዲስ ችግኝ ተከሎ ለማልማት ሽር ጉድ እየተባለ ; ጥንታዊ ደንን እያወደሙ የድንጋይ ግንብ ማቆም ም… 
1212394782632360000,ኧረ ሰው ነኝ ያልከው ሰው ነኝ ብለህ እስክታምን ድረስ ስለጨቆኑህ እንጂ ዛፍ ነበርክ አለማለቱም ደግ ነው
1212395086673260000,የዓለም ፡ ካቶሊኮች ፡ መሪ ፡ ተሣሥቼለሁ ይቅርታ ፡ አርጉልኝ ፡ አሉ። ላፍሪካ ፡ መሪ ፡ መሣሣት ፡  ሠዉ ፡ መሆን ፡ ነው። ማረምም ፡ ሠዉ ፡ መሆን ፡ ነው።  ማለታቸው ፡ ነው። 
1212395114389290000,2020 የጥላቻ ምንጭ ወይም የተፈጠረውን ችግር  የሚያባብሱ የጥላቻ ምንጮችን ከመካከላቸን እናውጣ
1212395213446100000,ልብሽ የደነገጠለትን በፉክክር ላንድ ቀንም አብረሽው ሻይ ሳትጣጪው እንዳይቀር በማሰብ ነው። ላንቺ ብዬ
1212395627214260000,ኢሕአዴግን በክብር ብናወርሳቸው
1212395850510590000,ምን ላድርገው ይህን ቤተሰብ?
1212396146225750000,ወጣቱ ተማሪ በ ሁሉም የ ኢትዮጵያ ጥጎች እጅጉን ባዘነ።
1212396769566490000,አ/አበባ ውስጥ ምንም አይነት ስብሰባ ማድረግ አይፈቀድም:: ሌላው ቢቀር የሙዚቃ ኮንሰርት  አይቻልም:: ቢደረግ አንኳ የአ/አበባ ፖሊስ ወዲያው ልብሱን ቀይሮ ቄ… 
1212396896377100000,በኋላ በሚመጣበት ጊዜ ዲያቢሎስን ይያዙ; በፊትህ ሲመጣ ዲያቢሎስን ምታ 
1212397193677740000,1. ሁለተኛ ሞዴል፣ ቀሀስ፣ ጁኔር የተማርነዉ  2. ከአራተኛና ቀላዳባ በ 1ብር 404 ታክሲ የሸለልነዉ 3.ከቀበሌ ዳቦ ለመግዛት በለሊት ወረፋ የጠበቅነው… 
1212397207107890000,ቢሳካ ላንድ ጊዜም ቢሆን ከምትሸምችው ደስታ ውስጥ ድርሻ ቢኖረኝ አልጠላም።
1212397214414390000,እንደዚህ ግልጥ ስትሉ ጥሩ ነው
1212397463971270000,አልወጣኝም።  ነገር ግን ይህ እጅግ የ ብሄር ጥግ የያዘ አካሄድ ሁላችንም ከምናወግዘው የ ጀዋር መሀመድ ዘይቤ እንብዛም አይለይም። እራስን በ መስተዋት መመልከት ያስፈልጋል።
1212397504756700000,የኢራቅ ተቃዋሚዎች ባግዳድ ከሚገኘው የአሜሪካ ኤምባሲ አካባቢ መመለስ ጀመሩ፡፡ በኤምባሲው ላይ ትናንት ጥቃት መድረሱ ይታወቃል፡፡ 
1212397513698920000,[አሳዛኝ ታሪክ] ጉድ አደረገኝ ••• ከፌደራል ፖሊስነት ወደ እስራኤል ዳንሳ ቸርች ካዳሚነት 
1212397515401840000,አቋም የሌለው ሁሌም ወዳቂ ነው! ለብ ያለ ነገር ወይ አይውጡት ወይ አይተፉት ነገር ነህ።
1212397911872560000,መረብ ውስጥ ገብቶ እራሱን ያጠፋ አሳ ነው 
1212398159340740000,እንደሱማ ከሆነ እናንተም ቦታ ላይኖራችሁ ነው
1212398315159150000,አቃቢ ህግ የፖለቲካ ተላላኪ አሽቃባጭ መ/ቤት ሌላ ምን ስራ አለው?
1212398628037250000,አሜን ፤ ክብረት ይስጥልኝ ????
1212399451513520000,ዘፍጥረት 5  27፤ ማቱሳላም የኖረበት ዘመን ሁሉ ዘጠኝ መቶ ስድሳ ዘጠኝ ዓመት ሆነ፤ ሞተም። 28፤ ላሜሕም መቶ ሰማንያ ሁለት ዓመት ኖረ፥ ልጅንም ወለደ። 31፤ ላሜሕ የኖረበት ዘመ… 
1212400050514600000,እግዚአብሔር እረኛዬ ነው፥ የሚያሳጣኝም የለም።  2 በለመለመ መስክ ያሳድረኛል፤ በዕረፍት ውኃ ዘንድ ይመራኛል።  3 ነፍሴን መለሳት፥ ስለ ስሙም በጽድቅ መንገድ መራኝ።  4 በሞት ጥ… 
1212400285114650000,ችርቻሮ ላይ ሲሆኑ ነዋ ??
1212400445731180000,እኔ እከተልሃለሁ እና ባገኘሁህ ጊዜ እገድለዋለሁ እና ውሾችንም እመግብሃለሁ ፡፡ አሳማህ ቤተሰቦችህ ይጠሉሃል እነዚህ ሸረሪዎች በክፍልህ ውስጥ እንዲዘዋወሩ እና በሕይ… 
1212400846874520000,“ኢህአዴግ ባለፉት 27 ዓመታት ያደራጃቸውን ፓርቲዎች ይዞ መቀጠል ሲያቅተው፣ ሌላው የኢህአዴግ ክንፍ ደግሞ ይዞ ለመሄድ እየሞከረ ይመስላል” – ፕሮፌሰር 
1212401419136970000,ለሱዋ ደስ ይበልህ ቆንጆ ሞልትዋል ደግሞ ውበት የውስጥ ነው መልክዋን አሳምራ ጭራቅ ልትሆ ትችላለች
1212401458697660000,አምሐራ -- ጦቢያ❤  ላስታ ላሊበላ   የቅዱሳን  ምድር❤  ኑና ተባረኩ????❤?? 
1212402056742540000,ላስኪት(Laskit) ከሚል የመንግሥት ባለስልጣንና ደክስ (Deks) ከሚል ናይጀሪያዊ በላይ የሚያበሳጨኝ ምንም የለም። Lastic and desk
1212402107208360000,ድሮም እኮ ዳቦ መጥፊያችን ነው፤ ድፎ ሲሆን አስቡት ?? 
1212402272409440000,ምን ባንድ እርምጃ ይጀመራል አሉ ዋናው DM ማድረጉ ነው። ካልሆነም የወዳጅ መልክትሽን ሸርተት አድርጊና ጉዱን አፍይው
1212402370233230000,በወለጋ ዩኒቨርስቲ ልጆቻችን ላይ በደረሰው አደጋ እጅጉን አዝኛለሁ! ለቤተሰቦቻቸው መፅናናትን እመኛለሁ! ???? — feeling heartbroken
1212402674944970000,የጠቅላላ ጉባኤው መድረክ ላይ የሚደረደሩትን ወንበሮች የሚያሳምሩት 6ቱን ሰዎች የስራ ድርሻ(JD) እና እየሰሩ ያሉትን ስራ የሚያውቅ የተቃውሞው ተቃዋሚ ካለ እስኪ ይንገረንና አብረን ተቃዋሚዎቹን እንቃወም??
1212402763944090000,አንቺ ብለሽማ አስሬ አይቼው ቢሆን እንኳ ላስራአንደኛ ጊዜም እንዳዲስ ነው የማየው ??
1212402798081590000,ኸረ ፈጣሪ ተመልከተን እንደወጡ መቅረት በረከት!!! ?? እናት ምንኛ ታዝን? ፊታችን ላይ ድካም አይታ የሚጨንቃት እናት ሞታችንን ስትሰማ እምንኛ ታዝን?????
1212402959847480000,ምንማለት እንደሆነ የሚያውቅ???
1212403210037710000,?????♂?????♂ እርግጠኛ አልነበርኩም  ??
1212403227171410000,የሀበሻን Meme ልጆች ይህን ቢያዩ የዜና አርእስት ትጠላለህ የሚሉ ይመስለኛል ?? 
1212403767414580000,ዛሬ በአማራ ክልል እንፆክያ ወረዳ በደረሰ የመኪና አደጋ 2 ሰዎች ላይ የሞት አደጋ ሲደርስ በ14 ሰዎች ላይ ደግሞ ከባድና ቀላል ጉዳት ደርሷል።  በመኪና አደጋ እጅግ በጣም ተበራክቷ… 
1212404246974490000,World Population Review ሰኔ ወር 2019 ባወጣው ሪፖርት  ሐገራችን ኢጥዮጵያን ብዙ የህዝብ ቁጥር ካላቸው የዓለም ሐገራት ውስጥ በ112
1212404255564410000,ወጣት የሚባል ነው ይላል ዘገባው፡፡ በመሆኑም እዚህ የህብረተሰብ ክፍል ላይ የምናደርገው ኢንቨስትመንት ነው የሐገራችንን መጻኢ እድል የሚወስነው ለዚህ ደግሞ የወጣቶች የስራ እድል ፈጠ… 
1212404262006940000,የነገ ትላልቅ ካምፓኒዎች የሚሆኑበትን መንገድ ማመቻቸት እንዲሁም የሐገር ውስጥ እና የውጭ ኢንቨስተሮች ትላልቅ ኢንደስትሪዎችን እንዲገነቡ እና የስራ እድል እንዲፈጥሩ አስፈላጊውን እገዛ ማድረግ አማራጭ የሌለው ምርጫ ነው።
1212404297784270000,ህገ ወጦች የሚንስቴር መ/ቤቱን አቅም በድሮ ሚዛን እየለኩ ይንቀሳቀሳሉ፣መጨረሻቸው ደግሞ ይሄው ነው።   ሳምንቱን አራት ሚሊየን ብር የሚጠጋ ዋጋ የሚያወጡ የኮንትሮባንድ እቃዎች ተይዘዋል። ብራቮ አዴ ??
1212404985092350000,አረ ይሄ ነገር እንዴት ነው ነገሩ.. የምን እርኩስ መንፈስ ነው...
1212405320498250000,በ3 ቀን ውስጥ እንዲህ ያለ ስነምግባር የጎደለው የዜና ርዕስ ሲጠቀሙ ለሁለተኛው ጊዜ መሆኑ ነው። ጠለምት ላይ በአጋቾች የተገደሉ 6 ህጻናትን እንደ አንድ ተራ የ… 
1212405322599580000,የሞጣውን የመስጊዶች ቃጠሎ አዘጋገብ ሲታከልበት ደግሞ ፍጹም ስነ ስርአት የጎደለው ሆኖ በግልጽ ይታያል። አሁን እየሰሩ ያሉትን ስህተት ላለመስራት ሙያ ሳይሆን ጨዋነት ብቻ ይበቃው ነበር።
1212405395886660000,እናመሰግናለን አውሮፓ... / ዲያስፖራው ኃላፊነቱን ተወጥቷል.... በብዙ እጥፍ አትርፎ... / ቀሪው ኃላፊነት ሀገር ቤት ላለነው ነን.. / እንፈተናለን.. / ከወደቅን እንጠየቃለን..…
1212405461242270000,አመት በፊት ትልቅ ፈተና ገጥሞን ነበር፤ አሁን ከሱ ትንሽ ጠንከር ያለ ፈተና ገጠሞናል የተጋረጠብንን ፈተና መወጣት የዚህ ትውልድ ሀላፊነት ነው ብ/ጀነራል አሳምነው ፅጌ ????❤️…
1212405512043670000,ምን የጉድ ሃገር ነው.... ምርጫ አይደረግም ብሎ ቅስቀሳ?
1212405749206390000,Amhara   ጸረ-አማራ ኃይሎች 
