tweet_id,sentiment,tweet,username
1206094759883750000,Pos,ለመድረኩ መሪ አርቲስት ?????????????? ???????? የከበረ ምስጋና,659885695
1202659790905860000,Pos,ነፂ ታሸንፊያለሽ የኛ ጀግና,659885695
1201159466101590000,Mix,አዎ ምስጋና ለሚገባቸውማ ምስጋና መስጠት አለብን: እኔ የምለው ያለሁት ስለ ኢትዮጵያ ታሪክ ደን…,442152328
1201250894337080000,Neg,አልስማማም.. በምን ሂሳብ ነው የአንድን ብሔር ብቻ ፍርስት የሚል ሰው የሚሻለው  እጭ,442152328
1200972071108360000,Neg,ይሄን ትዊት የፃፈው ግለሰብ ማስተላለፍ የፈለገው መልክት ጃዋርን የተቃወሙት ለኦሮሞ መብት ስለተሟገተ ነው የሚል እንደምታ ያለው ነው፡፡ አውቆም ይሁን ሳያውቅ የጃዋር የፕሮፓጋንዳ ሚንስ…,659885695
1201089883785180000,Neg,ኢትዮጵያ ውስጥ ትክክለኛ ፍትህ የመጣ ዕለት ተሰብስበው መከርችማቸው አይቀርም ይብዛም ይነስም እንደወንጀላቸው ምግባረ ጥፉ በስም ይደግፉ ብለዋል አበው,659885695
1201445835105580000,Pos,በPDF ማግኘት ቢቻል ቆንጆ ነው,659885695
1203762904270580000,Neg,የምትፅፈው ሁሉ ነው የሚያስጠላኝ ጥንብ ።አላህ የስራህን ይስጥህ ዘረኛ ወራዳ,442152328
1201480053097470000,Neg,አርቲስቱ በርገርና ፒዛ እና ሌሎች ጀንክ ምግቦችን ካልበላ ኑሮው መለወጡን አያምንም። ለዛ ነው ክሊፕ ባወጣ በማግስቱ ሶስት እጥፍ ወፍሮ የሚያድረው።,659885695
1209580405042630000,Nuet,የኢትዮጵያ እና የኤርትራን ግንኙነት የማጠናከር ጥረት,442152328
1201499693831740000,Neg,ሰሊ እውነት አንቺ አማኝ ነሽ ከዚህ ሂጂ??,659885695
1201376440949840000,Mix,ሲሳይ ኣጌና የፈስቡክ ኣካውንት እንደሌለው በተደጋጋሚ ኣስታውቋል። Grow up guys!,659885695
1201359928218310000,Mix,Speaking of አመራር ላይ ያለው የሀይማኖት ተዋፅኦ....የኢ-አማኝ ቁጥር ማነስ ያሳስበኛል:: ኢትዮጵያ ላለችበት ችግር ሀይማኖት ትልቁን ድርሻ ይወስዳል:: ለምን በባዶ አንሞክረውም?,442152328
1201334888751870000,Nuet,ብቻህን አይደለህም ፤ የሁለቱ አለመስማማት ወደ ምንፈራዉ ነገር ዉስጥ እንዳይከተን ፈርቻለሁ።,659885695
1209648969879620000,Nuet,የመንግስት ሚናው ምንድን ነው ? ወንጀል በየቦታው አለ ። መሪዎቻ ህግ ከማስከበር ይልቅ እንደማንኛውም ተራ ህዝብ ሀሳብ ሰጪ ሆኑ ፣ ጥርስ የሌለው አንበሳ,659885695
1201171275881830000,Neg,በነ ስዬ አብረሃ ጊዜ እንደተደረገው ተራ በቀል ሹፌርና ቁልፍ መቀማት ቢሮ ማሸግና የውሸት ህግ በአንድ ሌሊት አውጥቶ እስር ቤት መወርወር…,442152328
1201377401395180000,Neg,የሆንክ snoring ወፍራም ጥቁር ልጅ,442152328
1209098556688270000,Pos,እስይ ጎሽ,442152328
1208457098322800000,Pos,ጥርት ያለ ምልከታ ያለውን ብዥታ ለማጥራት የሚረዳ ጠቃሚ ፆሁፍ ነው ሊነበብ ይገባል,442152328
1204148699309490000,Neg,???????? ሙት እሺ ነገረኛ,659885695
1201497242064100000,Neg,እብድ አሸባሪ በለው,659885695
1201207463099400000,Mix,እኔም ይሄን አይደል የምለው ታዲያ! ደህና ፖሊሲና መዋቅር ሰርቶ ያላሳየን ሁላ ኢዜማ ላይ ዘመቻ ሲከፍት ሳይ ጭራሽ ለኢዜማ ያለኝ ነገር እንዲጨምር እንጂ…,659885695
1201040639745490000,Nuet,ሰላም ለምድራችን ይሁን! አንዳንዴ ዝም በማለትና ወሬ ባለማራገብ የሀገራችንን ሰላም በትንሹ ማስጠበቅ እንችላለን,442152328
1201123293589360000,Nuet,አቶ መኮንን ደመቀ     ህወሃትን ገፍተን ውህደት እንዴት ይሆናል አይታሰብም አሉ የተባለው እውነት ነውዴ?!¡¡,659885695
1200958646718510000,Pos,ጥበብ,659885695
1200982794224180000,Pos,የወንድ ቆንጆም ምርጥ ስራ ነው፤ ውሸታምን ጊዜ ወስደህ ስማው።  የሰቀላት እኮ የመጀመሪያ አልበሟ ገበያ ላይ አዲስና ምርጥ ሳውንድ ይዞ መምጣቱ ነው(በዚህ ተስማምተናል…,659885695
1201008789446630000,Nuet,ቃልሲ ንሰብኣዊ ሓርነት ህዝቢ ኤርትራ ያኢ ብእቋቑሖን ሓሩጭን ጠጠው ክብል! ንህቡብ ተቓላሳይ  ኣማኑኤል ኢያሱ ብብጽባጽ እንቋቑሖን ሓሩጭን ዝለኸይዎ ሰባት እዚኦም ዮም፤ ይሰነድ ዴሞ…,659885695
1212082868379410000,Mix,ሳታኒዝምና አማርኛን አገናኝተው ሲፅፉ ሳይ አሁን ለአራተኛ ጊዜ ነው በዚ ወር ብቻ,659885695
1201017544636870000,Pos,ለማ መገረሳ ኢ/ያን ከዉድቀት ያዳናት የኢ/ያ ባለ ዉለታ ነዉ።የለዉጡ አርቴክት ነበር። ይህን ታርክም የኢ/ያ ህዝብም አይረሳዉም።ለአብይም ስልጣኑን አሳልፈዉ የሰጠ የአብይም ባለ ዉለታ ነዉ። Dr ሄኖክ ገቢሳ,659885695
1201190382400410000,Mix,ሁሉም በቁጥጥራችን ስር እየገባ ነው ከፊት ያለው አረፋ ነው ዮሓንስ ቧያሌው አለ,442152328
1204829357174380000,Pos,እልልልልልልልልልልልል ልልልልልልልልልል እልልልልልልልልልልልልል እግዚአብሔር ይመስገን አሜን አሜን አሜን አሜን,659885695
1201396266476940000,Mix,አሁን የፍርሃት ጊዜ አይደለም ልጣመይ ላኋበ ለመጥለቅ ያህል ወሳኝ ነገር ያስፈልጋል ልናሳሳነያ ድገንመ ንትበሳሳነያ ንኛእ ውሰ ድንአ,320078888
1200921790232570000,Nuet,ደስ ይላል።  ህዝባችንን ከአደጋ ለመከላከል መነሳት ግድ ይላል። ኢትዮጵያዊነት የእግዚአብሔር ስጦታ ነው ።   ,442152328
1201016654651620000,Neg,ሰውዬ ችግር ውስጥ አታስገባኝ??,442152328
1204489518340030000,Mix,የትግራይ ነፃ አውጪ ለኔ አጋር ናቸው ከኢትዮጵያ ወጣቶች ጋር በመሆን መብቴን የተቀማሁትን ቤት የደረሰብኝን ጉዳት ሁሉ በአገራችን ላይ የኩልነት መብት ይኑረኝ ይኑረን እናሸንፍ አለን፣ በሀገራችን ኮርተን እንኖራለን አሜን,659885695
1200985816295710000,Nuet,“ከሱስ መውጣት ከባድ ነው” ለሚሉ ሰዎች ትልቅ አርአያ??,442152328
1201220611961430000,Pos,ፖሊሲ ብቻ ሳይሆን: የፓርቲው መሪ መንነትም አስተዋፅኦ አለው.. ??,659885695
1205333697894850000,Neg,እንዳንተ አይነቱ ዶማ ነው ሀገሪቷን የመረዘው መርዝ አንተን ብሎ ተናጋሪ አስመሳይ,659885695
1201367680978160000,Pos,ክቡር ጠሚ፦  የሚቃወሙት ላይ ታፔላ መለጠፍና መፈረጅ  ከተጀመረ የተባለው ዲሞክራሲ እንዴት ሊገነባ ነው?  በምንስ ማስረጃ ነው የተቃወሙትን በዚህ መልኩ ስም መስጠ…,659885695
1201170870787550000,Pos,“ፀሐይን የምትለብሽ የብርሃን ልጅ ቅድስት ድንግል ማርያም ሆይ የተቀደስሽ ነሽ።”,659885695
1201048793128550000,Nuet,አንድነት ይቅርብን አዝናኝ እና ቁም ነገር |በተዋናይ ደሳለኝ ኃይሉ,442152328
1201446758473180000,Pos,እናቶቻችን ጎረቤት ጉድ እስኪል ድረስ ይገርፉን እና ልክ ሲያበቁ ሁለተኛ ትደግሚያትና እንዳሁኑ ነካ አድርጌ የምለቅሽ መስሎሻል ??,320078888
1201453557091830000,Nuet,ክብሩን አይጠብቅም ይሄሰው ጅል ነው ፣ አልፎ ይነካኛል ድንበርም የለው እኔስ ትቼሃለሁ ተወኝ ልቀቀኝ ፣ በቸርል ልዋልበት አታበሳጨኝ። እምቢ አሻፈረኝ ፣ እምቢኝ እንጃ እምቢኝ ፣ ተወኝ ተወ…,659885695
1201467088168210000,Mix,እታይ ሞ ዚ 30 ዓመት  ንኽደይ ሰላም ዘይበለ ቢአዱ ሰላም ንባዕሉ እበር ሰላም ናይ ህዝቢ ዩ ዘደለና ዘሎ።,320078888
1205679094140190000,Neg,እነዚ ደንቆሮዎች ሰው በላ የኤርትራን ህዝብ ይቅርታ  ያላሉ ከሀዲ,659885695
1201437595173110000,Mix,ፖለቲካ የመጨ Dirty Game መሆኑን የምትረዳ ኢዜማና ብልፅግና ሊዋሀዱ ነው የሚል ዜና ስትሰማ ነው::,659885695
1201221994152430000,Mix,አዲስ በጣም ጎበዝ ወጣት ድምፃዊት ናት ሙዚቃዎቿ ደስ ይላሉ አወራሯ ግን ??,320078888
1201518508590410000,Pos,እሺ በድምጽ ብልጫ እንወስና ዲሞክራሲያዊ እናርገው!,659885695
1201119237886160000,Nuet,ወጥ እየሰራቺሁ ገና ዘይት ጠብ ከማረጋቺሁ   Mom: በርቺ ዘይቱን ገለበጥሺው አይደል?? ?ምን ታረጊ ሰርተሺ አላመጣሺው በደንብ ደፋፊው  ያባቴ አምላክ ይድፋሽ????  እስኪ ዛሬ እናታችሁን በ ባለ…,659885695
1208450131781190000,Neg,እስቲ በመረጃ አስደግፊው ቤ/ክርስቲያኑንም ማለቴ በቪዲዮ ዝም ብሎ መቀደድ አይደለም,883928930
1201378205648730000,Pos,ዝወረስዎ ንብረት ኤርትራዊያን ንኸምስሉ ኢሎም ከማን ኣይመለሱን። ኣብ ካልእ ከባቢታት ኣስጦቢያ ፥ ደሴ፥ኮምቦልቻ፥ደብረማርቆስ ወዘተ...ንዓመታት ብእምነት ዓቂቦም ክመ…,659885695
1201178237356950000,Neg,፯. በመጨረሻ ተሽከርካሪ ከሚገባበት መዳረሻ ስፍራ ወደ ማደርያ የኤርታዕለ የተመረጠ ስፍራ የ 3 ሰኣት ደርሶ መልስ የእግር መንገድ ስላለው እስከ መመለሻው ማለዳ የሚሆን ኣስፈላጊውን…,320078888
1201079918022530000,Nuet,በሠሯቸው እርምጃዎች ምክንያት ቤተሰቦችዎ ደምን ያፈሳሉ ፡፡ ለድርጊቶችዎ የዘላለም ሥቃይ ይሰማቸዋል ፡፡ ያፈሰሱ እንባዎች ወደ ደም ይለወጣሉ ፣ የሚሰማቸው ህመም ሊቋቋሙት የማይችሉት…,659885695
1201119425488910000,Nuet,44 | ወልቂጤ ከተማ 0-0 ቅዱስ ጊዮርጊስ 42 | ሀዋሳ ከተማ 0-1 ድሬዳዋ ከተማ    40 | ሰበታ ከተማ 0-0 ወልዋሎ ዓዲግራት ዩ.,659885695
1201484084398170000,Mix,በጠቅላይ ሚኒስተር ዶ/ር አቢይ አህመድ ጥሪ መሠረት አዲስአበባ የተገኘን እኛ የካፋ የህዝብ ተወካዮች ስብሰባውን በልዩነት ረግጠን ወጥተናል። ረግጠን የወጣንበት ዋነኛ ምክንያት የጠራን…,320078888
1201205205372720000,Nuet,እኔ አንድ ህጋዊ ጥያቄ አለኝ። አቶ መለስ ለሁሉም ብሄር ያደሉትን ባንዲራ በነካ እጅዎ ሊያጠፉልን ይሆን? ከተዋሀዱ አይቀር ክልላዊ ባንዲራዎችንም ብን አርገው ያ…,883928930
1200918003812110000,Nuet,ቋሚ ኮሚቴው የመንግስት ልማት ድርጅቶች እየተንከባለሉ የመጡ ችግሮቻቸውን እንዲፈቱ አሳሰበ,442152328
1200968673474830000,Nuet,በ 28ዓመት ለመጀመሪያ ጊዜ እድል ና  አቶ በረከት አልተገናኝቶም,320078888
1209417242267520000,Pos,እባክዎን ለራስዎ የተጋነነ ግምት ባለመስጠት ቀንዎን ያሳምሩ                    ~ የ ሀ_ሰዎች ምክር,883928930
1201225459528290000,Pos,የተጀመረው የብልጽግና መንገድ ለሁላችንም እዉን እንዲሆን ጽኑ ምኞቴ ነው ።,320078888
1201305668436840000,Nuet,እኔ ማን ነበርኩ የሚል ማንም አልነበረም ይአ ሲ ኢ ምኤ ,659885695
1201343285949870000,Neg,ደብዳቤ መፃፍ ብቻ ነው የቀረው በሉኛ???,320078888
1201461067450340000,Neg,ከበቡሽ ወደ ሀገር ስትመለስ የዉህደት ፖርቲ ተመሰረተ ደግሞ የምን ዉህደት ብለክ ምስኪን የኦሮሞ ወንድሜን እንዳትጨፈጭፍ አንተና ቆርቆሮ ሳይነኩህ መጨዉ ልማድክ ነዉ,659885695
1201336195034280000,Nuet,አሁን በኢትዮጵያ ብልፅግና የሚባል ፓርቲ የለም። ብልፅግና ፓርቲ የሚባል ፓርቲ የመመስረት ፍላጎት ግን አለ።...,659885695
1201256106439230000,Pos, እንኳን ደስአለህ ያ ሊሙጥ ሃሳብህ ስለተሳካ ,320078888
1201257395554590000,Nuet,ሀሳብ ሳይበለጽግ.... ቃል እየቀደመ ሸማ ሳይሰራ...... ሹም አየቀደመ ጉባኤው ሳይሞላ..... ፊርማ እየቀደመ      ባልለማ ማሳ ላይ......ዘር እየተረጨ     ይበቅላል ያልነ…,659885695
1201137651161520000,Neg,Abiy ahmed ምን ያክል ውሸታም አስመሳይ እንደሆነ ከዚህ በላይ ማሳያ ያለም። ከ ጥቂት ሳምንታት በፊት የወርቅ ሃብል ሲሸልም እየተወነ ነበር ?? የጠቅላይ ሚኒስትሩና የመከላከያ…,320078888
1201251698850820000,Neg,እንዴ ጓደኛ የመልስ ምት ያስፈልገዋል ይሄ,659885695
1201438542725070000,Nuet,የኢ.ህ.አ.ዴ.ግ ውህደት ፅንፈኛ ብሔርተኝነትን ይገታው ይሆን? (ክፍል 1) -አሐዱ መድረክ,320078888
1201046792277830000,Nuet,የአማራ መገናኛ ብዙሃን ዛሬ አክሱም ማለት አገውኛ ነው ፣ ትርጉሙም ውሃ ሹም ማለት ነው አለ አሉ።  ~ Stalin Gebreselassie  አማራ መገናኛ ብዙሃን ማለት ጉ…,659885695
1201521280731810000,Pos,??????... እውነት ነው,659885695
1201376814146430000,Pos,ሁሌም አላህ ከ ሀቅ ጋር ነዉ።,320078888
1201129563394320000,Mix,ሃሃሃሃሃ  አምላኳን የምትፈራ ጨዋ የኢትዮጵያዊ ወግን ያለቀቀች  የምትገኘው ቤተስኪያን ነው የሚል myth ያኔ ስለነበር አልፈርድብህም??,659885695
1201412756915850000,Mix,ፍቅር አስገድዶ አያውቅም ፣    ይልቁንም ይገደዳል እንጅ።,412508285
1201012083996800000,Mix,ሰርጥዎ አስፈላጊ አይደለም marosuke117,659885695
1201328581508550000,Mix,ሰውየው የኦዲፒን ገመድ በመበጠስ የአንድ ክልል ተመራጭነቱ አብቅቷል፤በኢህአዴግ ግብአተመሬት ላይም የሁሉም ክልል(95%) ወካይ ፓርቲዎች መሪ ሆኗል።ይህ የሚሰጠው ሀይል ቀላል አይደለም…,320078888
1201517044635580000,Nuet,እኔማ ይቺን ወሬ ኢትዮጵያ ጀምሬያት የታየውት አስተያየት ስላላማረኝ ተውኳትና ቤተክስያን ለቤተክስያን ሄድኩ,883928930
1201212221986080000,Mix,እኔ የማይረባ ጭቅጭቅ አልወድም። ኪራይ ሰብሳቢ ነኝ እሱንም በርትቼ እታገላለሁ እልና ምድረ-ካድሬ ሳይጨቀጭቀኝ በቀላሉ እገላገላለሁ። አንዴ እንደው…,659885695
1204995683301720000,Neg,ዘር የለሹ ወረኛ,412508285
1201002756867280000,Neg,በኢሰፖ: በብልፅግና እና በኢዜማ መካከል ያለው የአይዲዮሎጂ ልዩነት ምንድነው? | | | | | | | | | | | | | | | | | | | | | | | | | | | ምንም,659885695
1201328409957270000,Neg,አብን እነ ክርስቲያን ላይ ያለው  አቋም  ምንድን ነዉ  ምነው ዝም አላችሁ,320078888
1208973040547190000,Neg,መስተንግዶኮ ትልቅ ሙያ ነው።የጫትቤት ክሆነ ጥሩ,781001984
1201410504389980000,Pos,ይቅርታ ፍቅርን ወለደ . ፍቅር አንድነትን ወለደ . አንድነት ብልፅግናን ወለደ . ብልፅግና ስኬትን ይወልዳል!!,659885695
1201523373911810000,Mix,አልደመርም ያሉ መስሎኝ? የማያምኑበትን ፓርቲ ሥራ ሊያስፈጽሙ ነው እዚህ የተገኙት  ወይስ? ሱሴ ሥልጣኑን በፈቃዳቸው ቢለቁ መልካም ነው።,659885695
1201509767539250000,Pos,እሽ ??,883928930
1201225546404770000,Pos,በመጥፎዎች ስትከበብ ከመጥፎዎቹም የተሻለውን መጥፎ የምትመርጥበት እድል እና ብልጠት ይስጥህ።,781001984
1201123422270620000,Nuet,ታሪክ ሰሪ ታሪክ ያከብራል ። ታሪክ አውዳሚ ታሪክን ይክዳል፤ይሽራል ፤ያረክሳል ።ኢትዮጲያ በኢትዮጵያዊነቷ በውጭ ታሪክ ፀሃፊዎች አጠራር አቢሲኒያ በሚል በሺህ ለሚቆጠር ዘመናት መታወ…,320078888
1201023176672710000,Nuet,ለማ የተመሠረተዉን ፓርቲ የመቃወም ህገ መንግስታዊ መብት አለዉ።አብይ ይህንን ለመበቀል በግለሰቡ ላይ እርምጃ የምወስዱ ከሆነ አገርቱን ወደ ጦርነት ማምራት ነዉ።  ዶ/ር ሄኖክ ገቢሳ,659885695
1201184870959120000,Neg,ትንሽ ጠብቅ ይዞህ ይሀዳል,659885695
1201056584568310000,Nuet,በጉራጌ ዞን አበሽጌ ወረዳ የደረሱ ሰብሎች ወቅቱን ባልጠበቀ ዝናብ ጉዳት እንዳይደርስባቸዉ በቅንጅት የማሰባሰብ ስራ እየተሰራ ነው,659885695
1201269544330970000,Nuet,ወደ ኤፌሶን 5 15፤ እንግዲህ እንደ ጥበበኞች እንጂ ጥበብ እንደሌላቸው ሳይሆን እንዴት እንድትመላለሱ በጥንቃቄ ተጠበቁ፤ 16፤ ቀኖቹ ክፉዎች ናቸውና ዘመኑን ዋጁ። 17፤ ስለዚህ የጌ…,883928930
1206005365696900000,Pos,መጥፎ አይደለም,320078888
1201143782126820000,Nuet,እዝጊ ይሓግዝካ እምበር፡ እዚኣስ ከባድ እያ...,659885695
1201491213523830000,Nuet,ከ40 በላይ የፖለቲካ ድርጅቶች የሚሳተፉበት በኢትዮጵያ ወቅታዊ ሁኔታና መፃኢ ዕድል ላይ ትኩረቱን ያደርጋል የተባለ ኮንፈረንስ ከነገ ጀምሮ በመቐለ ይካሄዳል፡፡ ፌደራላዊ ስርዓትና ሕገ መን…,442152328
1201040382055910000,Pos,መተንፈሻ እስከማይኖር ሰዉ እየጫኑ መስኮቱ እንዳይከፈት በሽቦ፣ በገመድ የሚያስሩ ርጉም ባለታክሲዎች ላይ ደህና መብረቅ የሚያወርድ አምላክ ጠፋ? ??,781001984
1207855747230510000,Nuet,ጎበዝ! እነሱ ይቀልዱ ተያቸው እሺ,659885695
1201450424685010000,Nuet,እኛ መፀለይ ያለብን ስለምድር የተጠራነውም ለዛ ነው።( ንግስና ከሰሜን )ብቻ እንዳልሆነ ማሳየት ሲገባቸው  አልክ።ድሮስ አለም ከማረከችው ክርስትያን ምን እንጠብ…,412508285
1201205165627510000,Nuet,ለመወሃድ ግንባሩን የመሰረቱ ፓርቲዎች በመጀመሪያ የነበራቸው ህጋዊ ሰውነት በማስቀረት ራሳቸውን በማክሰም አዲስ የሚመዘገብ የፖለቲካ ፓርቲ መፍጠር አለባቸው እንጂ ግንባር ራሱን ችሎ ወደ ሌላ መልክ አይቀየርም,659885695
1201471217884160000,Nuet,ጅማ አባ ጅፋር ከ ባህር ዳር ከተማ - ቀጥታ የውጤት መግለጫ,659885695
1201320767650170000,Nuet,ግን ከእናንተ ወገን ብቻ ነው ውወተ ዶክተር ፔቭልን ለመያዝ ክፍያ የሰጡትስ ማን ነው ልናሆይ ዜጊ ምጅረ ምጣበ ትፊበ ያዚከ ናእ,442152328
1201044484806430000,Nuet,ጥላቻ አንድ የእግዚአብሔር አገልጋይ በፓለቲካ ከአገልግሎት ማግለል ነው። እነሱ በዘር እየለዩ፤ እነ እስክንድር በመዝሙር እና እልልታ እየተቀበሉ እና ልዩነት እያስተማሩ የነበሩ የአበበ ገላው እና…,412508285
1201096069553140000,Pos,1/2 አቶ ደመቀ መኮንን የEPRDFና እህት ደርጅቶች ጉዞና መወሃድን በተመለከተ በዋልታ TV ማብራርያ ሲስጥ ያለፉት 28 አመታት የጨለማ ዘመን ብቻ እንዳልነበሩ አብራርተዋል።,320078888
1201146247685520000,Pos,የተከበሩ ጠ/ሚ ዶር አብይ ምን አለበት እንደ ሌሎቹ ብሄሮች ሁሉ ለቅማንትም የማንነት ጥያቄ ቢመልሱ እና ጎንደር እና አካባቢዋ ሰላም ብትሆን,659885695
1204245304507270000,Neg,ኤርጌንዶ ለጥፈህ ስዎችን የምትጋብዘው ነገር ፌር አይደለም,330038781
1201235152124430000,Neg,መልካም አርጋ ነው የተጫወተችው,330038781
1201174910393070000,Pos,ብልፅግና ፓርቲ በእውነትና እውቀት ላይ ተመስርቶ ኢትዮጵያን የሚያሻግር አስተማማኝ ድልድይ ነው! - ጠ/ሚ ዐብይ አህመድ,659885695
1203069631134430000,Pos,ታሪክ ሰርቶ መለፍ ጥሩ ነው አንቺ ዳግም ፀሀይቱ ነሺ ጀግና,659885695
1200986354286570000,Nuet,በኦዴፓ ከፍተኛ አመራሮች መካከል የተፈጠረው ልዩነት ... የግብጽ ጋዜጦች ዋነኛ የዘገባ ርእስ ሆኗል:: እንዴት ነው ግብጽም ፌደራሊስት ሆነች እንዴ??? እንደው ለማወቅ ያህል ነው ??,918417677
1200923749920510000,Pos,: ክቡር ጠ/ሚ ዶ/ር አብይ አህመድ በእርስዎ ውስጥ ያለውን ኢትየያዊነት ሳስብ እኔንም እንደውሃ ይጠማኛል። በተለይ የመልካም ስብዕናዎ እና ቅንነትዎ ለሁሉም ቢዳረስ ብዬ እ…,412508285
1202895453030890000,Neg,I know ??????  ኧረ ሚቃጠል ነገር ይሸታል እስቲ ባልቦላ አጥፉ,320078888
1201375116640370000,Neg,ይህ እኮ በ ቀን የተፈፀመ ብዙ ሰወች ያዩት ወንጀል ነው ! በ ጄ/ል አሳምነው መሪነት በዘምርነ እና ማስረሻ አ…,781001984
1201211791730230000,Nuet,በነገራችን ላይ ኢዜማ የአይዲዮሎጂ ፖለቲካን መሰረት አድርጎ የሚሰራ ፓርቲ ነው። ብልፅግናም ወደ አይዲዮሎጂ ፖለቲካ እያደገ ነው። በሁለቱ መሃል ልዩነት የለም ብለው…,918417677
1201478665240030000,Nuet,የተ.መ.ድ ሐሳብን የመግለፅ መብት ልዩ መልዕክተኛ ዴቪድ ካይ የሳምንት የኢትዮጵያ ጉብኝታቸውን ጀምረዋል። መንግሥት በተመሳሳይ ሥልጣን ላይ የነበሩ ወደ አገሪቱ እንዳይጓዙ ከልክሎ በመ…,659885695
1200946869687340000,Neg,ዛሬ ኢትዮጵያ ውስጥ መንጋ እና ካድሬ ተፋጠዋል። ሌላው ጨዋ ሕዝብ ከዳር ቁጭ ብሎ እዝጊዮ እዝጊዮ እያለ ድራማውን በመከታተል ላይ ይገኛል። ለኢትዮጵያ ግን ከሁለቱ ማንም ቢያሸንፍ ወይም ሁለ…,330038781
1201360490791880000,Mix,ልብ ያለው ልብ ይበል ጆሮ ያለው ይስማ ሀገራችንን ከሰው በላ አውሬዎች እናድናት የውሸት ትርክትዛሬ መቆም አለበት ሰውያረዱ ጡት የቆረጡ ወንድ የሰለቡ ቤተክርስቲያን ያቃጠሉ ሰው ከነነብሱ…,429750654
1205270585275810000,Pos,እኛም ስለሀገራችን ስንል እስከመጨረሻው ከጎንህ ነን ክቡር መሪያችን ። ኢትዮጵያ እና ኢትዮጵያዊነት ለዘላለም ይኑር አሜን,659885695
1211711783305710000,Nuet,ከሱ እኮ ደግሞ ይሄ ቂል ተሰብሳቤ! ኦኦኦኧኧኧጭጭጭጭ  ምድረ ባዶ,320078888
1201452354522030000,Nuet,JustAsking  ሐበሻዊቷ ሴት Expensive ይላል የለበሰችው ሹርብ ደረቷ ላይ ያለው ፅሁፍ ይሄ ነገር የሐበሻ ሴቶች በእርግጥ ውድ ቦታ ነው? ??,918417677
1201240500411470000,Neg,ክቡር ጠ/ሚንስተር ነገሮች በጣም ፈጠኑ የቸኮለ ጅብ የኣህያ መንጋጋ ይነክሳል የሚባል ተረት በእርሶ ተፈጻሚ እንዳይሆን እፈራለሁ።,659885695
1201087073190620000,Nuet,ታቦተ ሕጉ ለእግዚአብሔር በካህናታ ሕጽርት ወበመንፈስቅዱስ ክልልት ንጉሥኪ ጽዮን ኢይትመዋዕ ለፀር ወኢየኃድጋ ለሀገር። በካህናት የተከበብሽ በመንፈስ ቅዱስ የተከለልሽ የእግዚአብሔር ታ…,330038781
1201236128575080000,Mix,አዎን የተጨቆነውን የአማራ ህዝብ መርዳትየሚቻለው መሆንምያለበት የነፍጠኛንሥርዓት በመናፈቅአይደለም:: ከንጉሳዊ ነፍጠኛ ወደደርጋዊ  ለጥቆም ወደውያኔያዊፋሽታዊ ነፍጠኛ በመውሰድ አይደለ…,918417677
1201114857598270000,Neg,ዛሬ በደንብ ደግፉት ?????? ነገ ዞራቹ እንደ ውሻ ጩሑበት,330038781
1201518003382370000,Nuet,ፆም እኮ አይደለም ችግሩ! በፆም ወቅት እንዲህ እንቁልልጬ እሚል ሰው ሲኖር ነው እሚከብደው,659885695
1201248754667380000,Neg,ETHIOPIA | ጃዋር መሀመደን በአለም አቀፍ መድረክ የከሰሰው ኢትዮጵያዊው ወጣት ምሁር ይናገራል,320078888
1200949582571730000,Nuet,የሚገርም የጤና ልማት ሠራዊት በሀላባ ዞን የመስክ ምልከታና ዌራ ድጆ ከተማ ጤና ጣቢያ ግንባታ መሠረት ድንጋይ ተክሎ ስመለስ።,781001984
1201033217358340000,Pos,መልካም በዐል ❤❤ መልካም ሰንበት❤❤,781001984
1208983863122410000,Nuet,አንተም ማክሰኞ ማክሰኞ ከሬድዮ ጣቢያ ሆነክ የበረራ እንግዳ እያልክ ታበር ነበር ያ ማለት ግን ፓይለት ነበርክ እያልን አይደለም,659885695
1201460799136570000,Nuet,የማህበረሰቡ ቆሻሻ አስተሳሰብ ካልተቀየረ ቆሻሻው በአግባቡ ማስወገድ አይችልም፤ ቆሻሻን መጠየፍ ብቻ ሳይሆን በአግባቡ ከተያዘ ቆሻሻ ሀብት መሆኑን አያጠያይቅም ።,442152328
1201509727810780000,Pos,ፕላስ ደሞ የሚገርም ስነ ጽሁፍሁፋዊ ውበትም አለው አንብቢው ሲስ??,330038781
1201032772426570000,Neg,በኦሮሚያና አዲስ አበባ የሚኖረውን አብሮ አደጉን አማራ፣ንቆና አግልሎ ባህርዳር ሄዶ ኢትዮጵያነት ሱስ ነው ያለው አስመሳይ ይኸውላችሁ! ፍትህ ለኦሮሚያ አማሮችና ሌሎች ብሄረሰቦች!!!!!,781001984
1201505106975430000,Nuet,በኢትዬ አሜሪካ ወታደራዊ ትብብር ከአሜሪካ አቻቸውጋር ለመምከር የመከላከያ ሚኒስትሩ ለማ መገርሳ ለይፋዊ የስራ ጉብኝት አሜሪካ ገቡ።,883928930
1201317788457090000,Neg,ጠሚር አብይ አህመድ በሚታሙባቸው ሁለት ነገሮች ላይ ደጋግመው ሲናገሩ ሰማሁ እውነትና እውቀት 12ንኛ ክፍል ሳያጠናቅቅ ዶክትሬት በቆረጣ ያገኘ የራሱን ኢታማዦር ሹም በሻጥር  የገደለ…,330038781
1201471721653620000,Pos,አምስቱ የPP የስራ ቋንቋ ዝርዝር / 1,781001984
