tweet_id,tweet
1201195598822670000,ታቦተ ሕጉ ለእግዚአብሔር በካህናታ ሕጽርት ወበመንፈስቅዱስ ክልልት ንጉሥኪ ጽዮን ኢይትመዋዕ ለፀር ወኢየኃድጋ ለሀገር። በካህናት የተከበብሽ በመንፈስ ቅዱስ የተከለልሽ የእግዚአብሔር ታቦተ ሕግ ጽዮ…
1201179360444760000,ለውጡ ?? ???? ለውጡ እኮ ብልፅግና ፓርቲ መስርቶ ሌላ አምባገነን ስርዓት መገንባት አይደለም
1201131805346270000,በመንደር ደረጃ ብቻ ማሰብ የሚችሉ እብሪተኛች መመለስ የሚጠሉት ጥያቄ ይህ ነው! ይህ በውል የመለሰ ስለ መቻቻል ስለ አገር ማሰብ ይቻለዋል!
1205581087289850000,???????? ከንቱ
1201167217620070000,ድህነት
1201405795985850000,አብይ የኛ ነው የሚል የአማራ ብሔርተኛ የለም። ኢሕአዴግ ፈረሰ ተዋኸደ ለአማራ ሕዝብ ምንም ፋይዳ የለውም። ይችን አመት ሠርቶ የሚሞት ድርጅት ነው።
1201109343107720000,✍ብፁዕ አቡነ ማቴዎስ እድሜትን ያርዝምልን!  አባታችን በሰአሊተ ምህረት ቅ.ማርያም ቤተ ክርስቲያን እጅግ በሚደንቅና ልብን በሚያስደስት ቃል አስተማሩን። የአመት ሰው ይበለን።
1201453246331650000,ሰላም ይብዛልን፡፡
1203731322549740000,በጣም ያምራል ጎበዝ
1201246232036980000,አሜን በሰላም ያገናኘን????
1201505680647230000,ጽሕፍቶና ድዩ ወይስ ዕጫና? ኢሳይያስ ኣሳሪ፡ ንሕና ተኣሰርቲ! ኢሳይያስ ሰጓጒ፡ ንሕና ተሰጎግቲ! ኢሳይያስ ቀታሊ፡ ንሕና ተቐተልቲ! ኢሳይያስ ዋና ሃገር፡ ንሕና ጓኖት! ዋእእእ...፡ ገለስ ንሕሰብ ደኣ!!
1201148677617830000,አንበሳ ግቢ
1201257839773320000,የሀገር ሽማግሌዎች በሕግ የበላይነት ካልታገዙ እነሱም የስርአተአልበኞች ተጠቂ ሲሀኑ እያየን ነው። አዛውንቶች የወጠጤዎች ጡጫና እርግጫ መለማመ…
1201005447798490000,I will ኣያዋ ብጣዕሚ ልገርም ትሕትና ለለዎ መኽበሪ ሰብ ጭዋ ቆልዓ እዬ.ብቀደማይ ታይ እዪ ስኻ ልባዕልኻ ብተክሊል ተ…
1201419204911600000,እግዝያብሔር መልካም መሥራት ብቻ ሣይሆን ክፉንም ወደበጎ ይቀይራል
1201158206019510000,ጠባብ እና ትምክተኛ አያሳጣን አለች TPLF:: የቻሉ ያግዙናል፤ ያልቻሉ ይተውናል፤ ያልገባቸው ይተቹናል፤ ያልፈለጉን ይቃወሙናል። እኛ ግን ወገባችንን ጠበቅ አ…
1201109311000360000,ካሰብኩት ይልቅ እያደረክልኛ ያለው ይበልጣል አመሰግንሃለሁ
1211072441520250000,የሚያስወግድ ነገር አንዳች ያስወግድ ጥንብ ዘረኛ እንዳንተ አይነቱ አስመሳይ የኢዜማ ቡችላ በውሸት ማንነት ተደብቆ ፀረ አማራ ጠል ፕሮፓጋንዳ ትነዛላቹ መርዝ ወረኛ ጥንብ ዘረኛ
1201471928197880000,ለምን ስሜታዊ ትሆኛለሽ?
1201093998737330000,መሪህን ክፉና መሰሪ ሰወች የማይወዱት ከሆነ ይህ ሰው መልካም እንደሆነ እወቅ Wasihune Tesfaye
1201442971503210000,አዎ መሞት ብቻ ሳይሆን ስርዓተ ቀብሩ ተፈፀመ
1201500451214120000,አደራህን ትንሽ ፈታ አርገው...
1200938943509880000,“ጉራጌን ስትፍቀው ብትውል ጠንካራና ታታሪ ኢትዮጵያዊ ነው የሚወጣው”  ????❤️
1207923437517200000,Playboi Carti on Magnolia: በኒው ዮርክ ውስጥ እኔ ወፍጮ ዐለት መደበቅ ነው በ የእኔ ሶክ መሮጥ ከ ተቃዋሚ ከዚያ መተኮስ በ ተቃዋሚ
1201018481417710000,ነገ በኦህዴድ፤ ብአዴን፤ ደኢህዴን [ኢህአዴግ] መክሰም ጀርባ የህወሓት ምስጥራዊ ሴራ ነበር። ዶር ዓብይ ያ ሁሉ ለውጥ ለማምጣት ደፋ ቀና ሲሉ በ አቶ ጌታቸው አሰፋ ቀጥጥር ነበሩ…
1201403780270550000,ወይንም የቁጠባ ልምድ መለዎወጫ
1201384825078340000,እናንተ ጎጠኞች እና ሴረኞች እንጂ ለ አማራ የሚገዳችሁ አይደላችሁም በ ጠባብ ሴረኝነት ተነሳስታችሁ ወንድሞቻችን…
1201392490156300000,መልካም
1201253320167480000,News እሁድ ሀዳር 21 ቀን 2012 ዓ.ም.  የሳምንቱ ዋና ዋና ዜና ትንታኔ
1200964399340700000,Wow!! ድል ለዲሞክራሲ!! ድል ለኢትዮጵያዊነት!!  ????❤
1201086607127900000,በዚህ ቀውጢ ሰአትም የሚቀልድ አይጠፋም ለካ እናንተ!  ሀገር ውስጥ የማይኖር ሰውኮ ጭራሽ ጤነኛ አይመስለኝም ?? «ሀገራችን እንዴት ናት?» ብላኝ «ቀውጢ ተፈጥሯል» እላታለሁስ «እስቲ…
1201351837342980000,ብ/ር ጀነራል አሳምነው ፅጌ ስብሰባ ለይ እያለ ረሽነው እረሳውን እንደዚህ እንደ ባዕድ ጠላት ጎትተውታል
1200976424133370000,የሩስያ ላሞች ጭንቀት መቀነሻ ቴክኖሎጂ ተገጠመላቸው
1201421548311190000,እንደ አንዳንድ እግርኳስ ተመልካች ባላንዶሩን ተሸልሞ ለማያውቅ ሰው እንዲሰጥ የመፈለግ ነገር ይታይባቸዋል ይሄ በግልህ ጥሩ ሆነህ ቡድንህን በመጥቀም የምታገኘው ሽልማት ነው   ሊዮ ደሞ ከማንም በላይ ምርጥ ነበር
1201165401654200000,What a blessed day is today!እንቋዕ ናብዚ ደረጃ በጻሕካ፡ ህግደፍ ንዕላማታትን ራእን ህዝባዊ ግንባር ዝረስዐ መጻኢና ዘጸልመተ ውድብ ምዃኑ…
1201152696427990000,በግብፅ እየታገዙ ሀገር አፍራሽ ተግባር ላይ የተሰማሩ ሸቃጮች ወሎዬ ወለጋ ሸዋ ኢሊባቡር ጎጃም ሶማሌ አማራ ኦሮሞ ትግሬ ሳይል እኛን አስጠምቶ ውሀችንን ያለተቀናቃኝ ለመ…
1210490237694160000,አልለቅ ያለ በሽታ
1201237138748190000,ውህዱ ፓርቲ በህዝብ ዘንድ አስተማማኝ ተቀባይነት ከውልደቱ ጀምሮ እንዲያገኛ በመክሰም ላይ ያለው ግንባርና በግንባሩ የተመሰረተው መንግስት የፈፀሟቸው ህፀፃች በአ…
1201468821481140000,ለማንኛውም  በሰላም ላደራቹህ ወገኖቸ -- ፒፒፒፒ አገር አፍርሳ ታድራለች ብየ ፈርቸ ነበር:: ሳያቹህ ያው እዛው ናቹህ :: መልካም   ኢህአዲግ ሲፈርስ አገር ይፈርሳል እያሉ ለሚያደ…
1201499542715280000,ወ/ሮ ሰናይት ነውረኛ ሴት መማር ትውልድ መግደል ከሆነ ባትፈጠሪ ይሻልሽ ነበር አንቺ ግን ወልደሽ ዘር ተክተሻል የሰው ልጆች ዘር ሳይተኩ እንዲጠፉ እየሰራሽ ባለሽው ወንጀል ፈጣሪ የስራሽን ይስጥሽ
1205288688080410000,ዲያቢሎስ ጥፋ ከዚህ መርዝ
1201111293631050000,ሀዋሳ ከተማ ከ ድሬዳዋ ከነማ - ቀጥታ የውጤት መግለጫ
1201520220021620000,«ባሐሩን የምታደፈርስ መስሏት አሞራ አለማወቋ እና ለውንብዳናዋ ትልቅ ባህር ላይ ትሸናለች እንጂ የሷ ሽንት ትልቁን ባህር የማደፍረስ አቅም የለውም»  አቦ ለማ መገርሳ  በሰላም አሜሪካ ገብተዋል!
1201073945295880000,የፕራይቬታይዜሽን አዋጁ በቀላሉ ወደኋላ ሊመለስ የማይችል ዘላቂ ተጽዕኖ ያለው በመሆኑና አስቸኳይ ባለመሆኑ፣ ተግባራዊ መሆን ያለበት ሀገር ተረጋግቶ መክሮበት በመሆኑ በችኮላ ጸድቆ ወደተግባር እንዳይ…
1201295484251340000,ወንድሜ በ ድሮ በሬ ያረሰ የለም:: ጠቅላይ ግዛት ተመልሶ ቢመጣም አብሮት የ ነበረው ጨፍላቂ አስተሳሰብ ተቀብሯል:: አሁን ያለው የ አገሩን መሬት በ አገሩ በሬ የሚል ነው::
1200970921114300000,በአዋልድ ስም ፣ “ጄኒ ክሩሴ” ፣ አሥራ ሦስቱ አጋንንት ፣ ይህንን ሰው በዘለፋ ስቃይ ውስጥ በመንጽሔ ነበልባል እንረግማለን። ሰይጣን መስማት ወይም መጸለይ ይ…
1201030326711130000,የአሁኑ ሰዓት ፖለቲከኞቻችን በጨለማው ሰአት ለፖለቲካ ፍጆታ የተመለመሉ እና ለ፳፯ ዓመት አንድም የፖለቲካ ውሳኔ ያላስተላለፉ ግብስብሶች የነበሩ መሆናቸውን ያለው ሁኔታ ቁልጭ አድርጎ ያሳያል
1201045599577130000,አንተ ሀገርን ለማመስ የተፈጠርክ ላንተ የሚሻለህ ባርነት እንጂ ነፃነት አይደለም
1211673135088630000,የአማራ ክልል መንግስር ድሮም ትቶናል የገረመኝ ግን ያ ፉኖ ነኝ እያለ ጎንደር ከተማ ላይ ጥይት ሲተኩስ የሚውለው  ለምን አርማጭሆ ወረድ አይልም። ጉራ ብቻ
1201268483700460000,ተራ ስዎች :: ዋ!
1201032002096510000,ሳቅ ጥሩ ነው መቼስ...  አብይ የኦቦ ለማን ንግግር ሰምቶ ምን አለ?  ኦቦ ለማ እርስዎም???  ????????
1201087546006080000,እንኳዕ ኣብፀሐና ንሕዳር ፅዮን። ************* በረከታ፣ ልመናኣን ምህለላኣን ንእኖና ማርያም ምሳናን ምስኩሉ ዓለምን ይኹን። ሰናይ በዓል ይግበረልና። ወኢያድግ እግዚአብሔር ለሀገር ዘእንበ…
1201080843927720000,ህዳር 21 አክሱም ጽዮን ማርያም  ህዳር 21 ቀን የእመቤታችን የቅድስት ድንግል ማርያም ዓመታዊ በዓል ነው ብለን በተለየ መልኩ የምናከብርበት ምክንያት፦ 1/
1201251144724430000,እንደተበላሽች ነው የሚነግርዎት ታዲያ እርሶ የሚመሯት ሃገር የአለም አንዱ ክፍል መሆኗ ብቻ ሳይሆን የስለጠነ አገር ተቀምጦ በየመንገዱ ለመጋደ…
1201094199585750000,በኢትዮጵያ በሲሚንቶ ምርቶቹ የሚታወቀው ዳንጎቴ ኢንዱስትሪስ፣ መንግሥት ለሽያጭ ካቀረባቸው የስኳር ፋብሪካዎች መካከል ቢያንስ ሁለቱን ለመግዛት ፍላጎት እንዳለው የዳንጎቴ ግሩፕ ወኪል አቶ አዲ…
1201400024837630000,ናይ ድኹማት ኣእምሮ ክንየ ዚ ክሓስብ ኣይክእልን።
1202296474568200000,መምሪያው የወጣበት ቀን not የፀናበት (ሥራ) ላይ የዋለበት አይደለም
1210586286161110000,እንኳን ጭንቅላትህ ተረፈ ነው ያልከው ደሞ እንኳን ማርያም ማራችሁ አይደለም
1203658029511700000,ምን ለማለት ፈልገህ ነው? እኛ የምንፈራው የሳውዲ አይነት በሀጉራችን ሽብርተኝነትን እና አክራሪዎችን የሚደግፉ  ምንግስታትን እንጂ ዲሞክራሲያዊ ሀገራትን አይደለም
1201240528702050000,ብልፅግና ፓርቲ በአገራችን ህልውና በሚፈታተኑት ላይ ቆፍጠን እና ቆምጨጭ ያሉ እርምጃ እና ውሳኔወችን ካሳለፉ ህዝቡ ከፓርቲው ጎን የማይቆምበት ምንም ምክንያት አይኖር…
1201386147735380000,እውነቱን ነው ግን ትንሽ ተዛንፏል። ትልቁ ችግር ዘመናዊ ትምህርት ከሐይማኖት እኔ ከባህል መበረዝ ጋራ ስላዛመዱት ነው። ይህም መሰረቱ ከፖርቱጋል ጋራ የነበረን ግንኙነት ነው?
1201163983492910000,ጥያቄ አለኝ ክቡር ጠ/ሚ:  በቅድሚያ ብልፅግና በመሳካቱ እንኳን ደስ አሎት:: ስለፓርቲው ለማወቅ ጥረት አደርጋለሁ::   ጥያቄዬ   አሁን ክልሎችን እያስተዳደረ ያለው ማነው?
1201400477604330000,ያው ህንፃዎቹ በጣልያን ግዜ የተሰሩና የከተማው መለያ ስለ ሆኑ ከሚል ስጋት የመነጨ ነው።
1200931512528460000,ኣቦታትን ኣዴታትን ክትደፍር ትብዓት ዝረኸብካ ጅፍጁፍ ዓጢነ፣ሎሚ ኣእዳዉ ሓፋሽ ምስ ተዘርግሐ ዓመጽ ተፈጺሙኒ ክትብል ክትሓንኽ ይግብኣካ። ሎሚ ብእንቃቕሖ ሓሊፉልካሎ ጽባሕ እንታይ ይመጸካ ኣቐዲ…
1201041174796070000,በአንድ ቀን 100ሺ ዶላር ተስበስቧ ግቡ ወደ 200ሺ አድጔል ምስጋና ለተዋህዶ ልጆች እኛ ከተባበርን እንኳን የተዋዶን እንባ የአገራችንን የኢትዮጵያን እንባ እንብሳለን እንበርታ ያቃጠሉብንን…
1201439180217300000,ታዬ እዉነተኛ የመርህ ሰው በመሆኑና ስለአመነበት አቋም ማንም ይሁን ምን ፍፁም ወደኋላ የማይለ ጀግና ስለሆነ እንዲሁም ከሱ በላይ ስልጣንና ድጋፍ ያ…
1201507195814400000,ፈጣሪን መጽሃፍ ቅዱስ ውስጥ በተካተቱት የእስራኤላውና ታሪክ ለመበየን መሞከሩ ትንሽ አይሸግርም? መንሻ ከሆነ መች አነሰው።
1201500108216570000,Of course you guys _ባሰላ ሳይሆን ባመነ ነው!! እንዲያ ቢሆንማ ድንግል በየትኛው ሳይንሳዊ ሂደት ነው ምትጸንሰው ???… እምነት ማለት አ…
1201259333776010000,ተሥፋ =ሠሙ ጥሩ ነው።  ሥጋት=ችኮላውና ወርቁ ዉስጥ የተደበቀው ሚስጥር ምን ይሆን? የህዋሃት ፍቺ! ያልታቀፉ ድርጅቶች? ትኩረት ያተሰጠው/ተንጠልጥሎ ያለው የደቡብ ብሄር ብሄረሰቦች…
1201359518074060000,ይህ ማለት ሀሳባቸው የግድ ሁሌ አንድ ይሆናል ማለት አይደለም! የየራሳቸው ህልውና ያላቸው ሰዎች ናቸውና! ስለዚህ አቶ ለማ ከዶክተሩ በሃሳብ ቢለያዩ ምን ያስደንቃል!! ጎበዝ ነገሩን…
1201058431890850000,የመጨረሻ እስትንፋሳ እስኪያደርጉ ድረስ ከፍተኛ ሥቃይ ይሰማዎታል ፣ የደምዎ መስመር ይሰቃያል እናም ከሞተ በኋላ ወደ ሲኦል ዋሻዎች ይገባል። ከሠራው ኃጢአት እራስዎን ለማዳን ምንም ማ…
1201208742165070000,ቃል በቃል አልተግባባንም እንዳልክ ነው ምናውቀው!  ለማንኛውም ሕዝቡን በደንብ ማዳመጥ መልካም ነው ጠቅላያችን።
1204101581341420000,እርግጠኛ መሆን እፈልጋለሁ እና እንደተለመደው ውሸት እየተናገሩ አይደለም
1201144604231420000,አራት ተጨዋቾችን አቁሞ? Pukki ጀግና
1201483562534520000,ሳሙኤል ሲታወስ  የወረዳ 19 የኢዜማ ወጣቶች ክንፍ በወጣትነቱ ለሀገሩ መስዋእትነት የከፈለውን ሳሙኤል አወቀን ማስታወሻ በማድረግ ውይይት ተደረገ፡፡
1201184575290000000,Asham tv | አናርጅ እናውጋ   ሙስሊሞች ያንን ተግባራዊ ባደረጉ ጊዜ ውጤታማ ሆነው ነበረ   ክፍል 4 |  S...
1201003679677070000,ዶክተር ፓቭል የአንተን ስጦታ በመደገፍ ተቀባይነት አላገኙም ልላችይ ንሆሊ ሚራገስአ ሱእ ትባልናም እነሱን ያቅርቡ. እደውልበታለሁ ርበነ ዬኛደጓ ኔእ
1201373863453470000,ለማ መገርሳ ትናንት ለስራ ወደ ውጭ አገር ለመሄድ ኤርፖርት በለመደው VIP መስመር ለመግባት ሲሞክር  ከልክለውት ከተራው ተሳፋሪ ጋር ተራ ይዞ እንዲሳፈር በማድረግ ለማዋረድና ለማሸ…
1201346613115080000,ኢትዮጵያውያን ወገኖች ሁሉ ልብ እናድርግ! መቀሌ የመሸጉት ወያኔዎች እንደተጠበቀው ጮቤ ረግጠዋል፣ ሰርግና ምላሽ ሆኖላቸዋል። የሰሞኑን የአቶ ለማ መገረሳ የፓለቲካ እርምጃ እስከመጨረ…
1201033946898840000,የኢትዮጵያ ህዝብ ሆይ  ልህዝብ ሰላማዊ የሚሆነውን መንገድ ምረጥ????
1201444024005150000,አቦ እግዚአብሔር ይርዳህ ዶ/ር አብይ፡፡ ፈጣሪ ይጠብቅህ፡፡ ለዚህች ሃገር ያለኸን የመጨረሻ ተስፋ  ይህ ብልጽግና ፓርቲ ነው፡፡ ልንደግፈው ይገባል፡፡
1201387473588350000,ክቡር  ጠቅላይ ሚነስቴር  አናምሰግንለን
1201149908629220000,ብልፅግና ፖርቲ (pP) ኣዳዲስ ሹመኞች
1201021895874880000,አሜን አሜን እንኳ አብሮ አደረስን ????✝️??
1201165628297680000,የፅንፈኞች ፖለቲካ ፡ ነፍጠኛ ፣ ተከበብን ፣ የኛነው ፣ እረደው ... ZERO Politcal Progr.  አንድም Jaዋሪ በtplf ህይወ…
1201111253734830000,ወላይታ ድቻ ከ ሲዳማ ቡና - ቀጥታ የውጤት መግለጫ
1201782564089930000,እናመሰግናለን ጋዜጠኛ ኤልያስ መሰረት
1201213365533760000,ብልፅግና ፓርቲ በአገራችን ህልውና በሚፈታተኑት ላይ ቆፍጠን እና ቆምጨጭ ያሉ እርምጃ እና ውሳኔወችን ካሳለፉ ህዝቡ ከፓርቲው ጎን የማይቆምበት ምንም ምክንያት አይኖርም  በበኩሌ ሃላፊ…
1201366075172140000,በአገሪቱ የንግድ እንቅስቃሴ ፍትሃዊ በሆነ ውድድር እንዲመራ ባለመደረጉ አገር ተገቢውን ቅም እንዳታገኝ፣ ሸማቹም ህብረተሰብ ለጉዳት ሲዳረግ ይታያል፡፡ 2/4
1201350436172830000,ከኢዜማ የተሻለ ፖሊሲ ያለው የለም ስትል ከኢትዮጵያ የተሻለ ህገመንስት ያለው ሐገር የለም ሲሉ የነበሩትን የወያኔ ካድሬዎች ነው የምታስታውሰኝ
1201160945151680000,የፖርቲዎቻችንን ውሕደት የሚያበሥረው ወሳኝ የፊርማ ሥነ ሥርዓት ዛሬ ተካሄደ:: የውሕደት ጉዞው ሕግና ሥርዓትን ጠብቆ በአስተማማኝ ሁኔታ ይቀጥላል።
1200970284376840000,እዝጌር ውለታ ይክፈል
1201133351425450000,ድንቅ አረዳድ ነዉ:: የችግሩ ምንጭ ግን የብሄር ፖለቲካ ነዉ:: ኦሮሞ; አማራ; ትግራይ; ጉራጌ; አፋር....ብለህ ፖርቲ ከመሰረትክ ኢትዮጵያም ሆነች…
1201200930202480000,ሶ አባ ቦራ ምርጥ እና ታማኝ ነው፥ አብይ ደግሞ እንደ ግመል ሸፋፋ ነው እያልክ ነው? :-)
1201046703861820000,አቡነ ማትያስ ትግራይ ብቻ ነው ሠላም ያለ እያሉ ነው!!✍...
1205015853630020000,ኢም ሰይጣን
1201150391188100000,ብልፅግና ፓርቲ  ኢትዮጵያን ወደ ብልፅግና የሚያሸጋግር የ10 ዓመት መሪ እቅድ ማዘጋጀቱ ተገልጿል። (ፋብኮ)????
1201188070793580000,በጣም ቀላል ነው ለምሳሌ ያህል የለማን ቅራኔ አራጋቢዋች፣ አብይ አለቀለት የሚሉትን ጋዜጣዋች መመልከት ይበቃል።  ቆየ እኮ የማን ቡድን ደጋፊ መሆኑን…
1201421900754370000,ድሮውም ሱሰኛ ፍቅር አያውቅም፡፡  ደግሞ እንዳትጣሉኝ፡፡
1201346407677990000,አላቸው ብዙም አትገረም።የኢዜማም ብዙው አማራ ነው የሚሆነው።ይልቅ ብዙ የምትፎክርበትን የፖሊሲ አማራጭ አሳየኝ? እኔም ስለፌደራ…
1203903768946990000,የአብን አመራሮች አማራ ስለሆኑ ብቻ በብሄር ተለይተው ቅሊንጦ ባሉበት ሰዓት የብሄር ብሄረሰቦች ቀን ገደል ይግባ፡ህዳር ፳፱ የአማራ ቀን ብቻ
1201466722659770000,ከባለቤቱ ያወቀ ቡዳ ነው ወይስ ከባለቤቱ ያወቀ ጥሩ መረጃ አለው  ነበር የሚለው ተረቱ?
1201363442583650000,አይመስለኝም ይሄ የሚያስከብር ሳይሆን አደገኛ ጨዋታ ነው። ካላባረሩኝ አማርኛ ሌላ ነገር ነው የሚያመለክተው
1201506014106980000,????የምር ግን መጽሀፍ ቅዱሱን እንክዋን ብዙ ቤተሰቦች የኔን አያት ጨምሮ እንደ አስፈሪና ሚባላ ነገር ስለውብን ተራ ሰው አያነበው…
1201072249895350000,አፍንጫ ጎራዳ ሆነሽ ጠየም ካለሽ ትንሽ ከንፈርሽማ ወፍሮ ፀጉርሽ ከርደድ ካለ በቃ አንቺማ ጋና ነሽ ነበር የሚሉን ባርያው ወይም ሻንቆ ደግሞ የቤት ስምሽ
1201138779072990000,ኢዜማ  በዘረኞች ለምን ኢላማ ተደረገ?
1201214632205200000,ኦቦ ለማን ገፍተን ፅንፈኛ ያደረግነው እኛው ነን  ኢትዮ ዊኪሊክሶች ??   እቺ ትንታኔ አሁንም ፈገግ እንዳሰኘችኝ አለች ??
1200979016490110000,እዚህ አለም ላይ ለአንድ የአላህ ባሪያ እንደ ሁለት ረካአ ሰላት የሚያክል መልካም ነገር አልተሰጠውም !! ነብያችን ሰለላሁ አለይሂ ወሰለም!!
1208369919592740000,አማራ ብሄር ነው ወይስ ሃይማኖት ግራ ገባን እኮ ጎበዝ
1201419528711880000,ብልጽግና ፓርቲ የምስረታ ፊርማውን በመስራቾች አስቀምጧል፡፡
1209699247156870000,ሻሸመኔ ሶማሌ የሆነውን አልሰማሁም ለማለት ነው? ይሄኔ አማራ ክልል ቢሆን ኖሮ 7 tweet ለጥፈህ ነበር። አስመሳይ
1201418658960080000,ሕዳር 22፣2012  እዚህም እዚያም እየተከሰቱ ያሉ ግጭቶች የተጣለብኝን ኃላፊነት እንዳልወጣ እንቅፋት መሆኑ ይታወቅልኝ ሲል የእርቀ ሰላም ኮሚሽን ተናግሯል፡፡  ትዕግስት ዘሪሁን…
1201520804204350000,ሊያደርጉብኝ የማልፈልገውን ሰው ላይ አላደርግም! ሰው ሊያከብርልኝ የምፈልገውን ያህል የሰዎችንም አከብራለሁ!የተወሰኑ መጥፎ ሲሰሩ አጠቃላይ እያልሁ አልኮንንም!የኔ መጥፎስራ አደለም ብሄሬንና ሀይማኖቴን ቤተሰቤን አይወክልም!
1201136606603640000,በሙሉ ልብ ነዋ ያውም:: ??
1201122588006790000,አቶ ለማን እስከዛሬ በከፈሉት ዋጋ አክብሮታችን ባይለያቸውም ከሁኔታው የተረዳሁት ዶ/ር አቢይ ለያዙት የአንድነት እና የአብሮነት ሃሳብ ምን ያህል ዋጋ እየከፈሉና ወዳጆቻቸውን እያጡ መሆናቸውን ነው።
1205127897729630000,ምን አገባህ! ! የትግራይ TV ለትግራይ ህዝብ በሚጠቅም መንገድ ነው መስራት ያለበት።ኣጨብጫቢ አይደለም
1202861992224180000,ሸርሙጣ
1201459215220520000,የሉቃስ ወንጌል-Luke :2  እነሆ፥ ለሕዝቡ ሁሉ የሚሆን ታላቅ ደስታ የምሥራች እነግራችኋለሁና አትፍሩ፤ 11 ዛሬ በዳዊት ከተማ መድኃኒት እርሱም ክርስቶስ ጌታ የሆነ ተወልዶላችኋልና።
1201095070549600000,ባደረከው ነገር ምክንያት ቤተሰቦችዎ ደም ይፈስሳሉ ፡፡  ለካርማህ ዘላለማዊ ሥቃይ ይሰማቸዋል ፡፡  ያፈሰሱ እንባዎች ወደ ደም ይለወጣሉ ፣ የሚሰማቸው ህመም ሊቋቋሙት የማ…
1201506423869440000,የመጨረሻኮ እግዜርን የሆነ ክፉ ነውሚያረጉት ???♀️ ....and he is not ???? !!!
1201514105150070000,ኽረ ከዕድሜያችን በላይ አሳዩን ምን ቀረን ብለህ ነው...አስቀያሚ እና ቆንጆ  myth ነው :)
1200991593425170000,እንኳዕ ንሕዳር ማርያም ፅዮን ብሰላም ኣብፅሐና!  (ጉዳይ ፀጥታ ዝዓዘዘ ጥንቃቐ ክግበረሉ ኣለዎ።)  ርሑስ ብዓል!
1211405930463670000,አቤት ውሸት
1201105575460970000,እንደው ግን ጃዋር ከሰራሀቸው መልካም ስራዎች አንዱን ጥቀስልኝ? እኔ ይሔን ሰርቼ አስተዋጽኦ አበርክቼያለው በለን. ኢትዮጽያ እሺ ተዋት ለኦሮሞ ብሔር ምንድነው የሠራኸው? ማወቅ ስለምፈልግ ነው
1201206945077700000,ቄሮ ዘርማ ፋኖ ለኢህአዴግ ውህደት ያደረጉት ትግል በድል ተጠናቋል እያሉ ነው ጠሚው  ሃሃሃሃ ብልፅግና ትግል በመስረቅ አዲሱን መንገድ ጀምሯል   :)
1201239722624000000,የዘመኑ ኢትዮጵያዊነት እና ፌደራላዊነት አቀንቃኞች ድሮ መለስ ዜናዊ ትምክህተኛ ና ጥገኛ ካላቸው የሚለዩት በምንድን ነው?
1201235947075120000,ሀሳቡን መሸከም ከበዶህ ነው ማጅራትህን የተመታህ የመሰለህ? አይዞህ ወንድማችን ረጋ ብለህ አስበውና ለውጡ ለአንተም በዘላቂነት እንደሚበጅህ ትገነ…
1201373198794790000,ጥፋተኛና በዳይ ተቀምጦ ተበዳዮች ቄስ ሽማግሌና ፓስተር ጭምር እየተላከባቸዉ ይቅርታ ጠይቁ የሚባልባት አገር ኢትዮጵያ ብቻ መሆን አለባት!ትናንት ይህንን አሳይቶናል ዛሬም እያየንነው-አስተዋዮችና መል…
1201004933606230000,ኦቦ ለማ እሄይ ያክል በፅንፈኞች ይጠለፋል ብዬ አላስብም ነበር ስለ ኢትዮ አንድነት እንደዛ ሲለፈልፍ የነበረ ሰውዬ ዛሬላይ ተመልሶ ግለኛ ሆኖ የ፩ብሄር ጥያቄን ብቻ ሚያነሳ ከሆነ ከዚ…
1201176097997630000,ለውጡ አልዘገየም ከዘገየም ምክንያቱ ለውጡን ቅንጣት የማያግዙ ለመተቸት ከፊት የሚሰለፉት ናቸው:: ጥሩ ነገር ስናይ ማድነቅና ማገዝ ከፍ እንጂ ዝቅ አያደርገንም እንለማመደው::
1207000060921180000,የሱኳር እናት ወይም ደምሳሴ እዳ
1200938595017720000,እሺ ምን ያህል ጊዜ ይወስዳል
1201059573022560000,ድንግል ሆይ ለምኝልን
1201055774342020000,በለስላሳው ዋጋ እድሜውን ቁጭ እዚሁ።??
1201214219355670000,በጣም ብቸኛ ነኝ
1200955107560570000,አንድነት
1201454899227250000,ብፓና ኢዜማ ውይይት ጀመሩ ተባለ። ሲጀመር ጨቅላው ለአንዳርጋቸው ፅጌ ሹክ ያለው ነገር ይኸንኑ ነበር።
1201514034799030000,?????????????♀️ ጌታ ሆይ ጠብቅልኝ ????
1201426394833670000,ዛሬ በጠቅላይ ፍ/ቤት የስራ ክፍሎችና የተገልጋዮች መስተንግዶን ለማየት ድንገተኛ ጉብኝት አርገን ነበር፡፡ ከጠበቆችና ተገልጋዮች ያገኘነው አስተያት ገንቢ ነበር ለምሳሌ፡-  በሀገሬ ፍትህ…
1201029911970010000,ሙሀመድ የሚባል ጓደኛ ነበረኝ ምግብ ስንበላ ቀላቅለን ነበር ስጋ በለው ሽሮ የተገኘውን አይ ልጅነት ነፃነቱ ማታ ወደ ቤት ስሄድ መገረፉ የሞስሊም ምግብ በላህ ተብየ ወይኔ አሁን እንዴት እንደሚናፍ…
1211689565825700000,የሳሬ 10 ወር ፓስፖርቴን ለማሳደስ ያየሁት አበሳ
1208218874920840000,ሰማዩ ላይ ቢታይ ቀለም የስዋ ነው እንጂ ሌላ አይደለም
